id,model_id,create_uid,write_uid,name,domain_force,active,perm_read,perm_write,perm_create,perm_unlink,global,create_date,write_date
139,595,1,1,Portal Sales Orders Line,"[('order_id.partner_id','child_of',[user.commercial_partner_id.id])]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
140,594,1,1,Personal Orders,"['|',('user_id','=',user.id),('user_id','=',False)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
141,594,1,1,All Orders,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
142,596,1,1,Personal Orders Analysis,"['|',('user_id','=',user.id),('user_id','=',False)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
143,596,1,1,All Orders Analysis,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
144,595,1,1,Personal Order Lines,"['|',('salesman_id','=',user.id),('salesman_id','=',False)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
145,595,1,1,All Orders Lines,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
146,517,1,1,Personal Invoices Analysis,"['|', ('invoice_user_id', '=', user.id), ('invoice_user_id', '=', False)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
147,517,1,1,All Invoices Analysis,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
148,460,1,1,Access every payment transaction,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
149,459,1,1,Access every payment token,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
132,553,1,1,Account Returns multi-company,"[('company_ids', 'in', company_ids)]",t,t,f,f,f,t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
133,553,1,1,Account Returns multi-company,"['|', ('tax_unit_id.main_company_id', 'in', company_ids), ('company_id', 'in', company_ids)]",t,f,t,t,t,t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
134,554,1,1,Account Returns Check multi-company,"['|', ('return_id.tax_unit_id.main_company_id', 'in', company_ids), ('return_id.company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:46:09.338668,2026-03-13 18:56:38.341384
129,526,1,1,Spreadsheet dashboard threads: groups,"['&', ('dashboard_id' ,'!=', False), ('dashboard_id.group_ids', 'in', user.all_group_ids.ids)]",t,t,t,t,t,f,2026-02-02 12:46:07.378972,2026-03-14 03:24:35.562799
150,466,1,1,Personal Invoices,"[('move_type', 'in', ('out_invoice', 'out_refund')), '|', ('invoice_user_id', '=', user.id), ('invoice_user_id', '=', False)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
151,466,1,1,All Invoices,"[('move_type', 'in', ('out_invoice', 'out_refund'))]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
152,486,1,1,Personal Invoice Lines,"[('move_id.move_type', 'in', ('out_invoice', 'out_refund')), '|', ('move_id.invoice_user_id', '=', user.id), ('move_id.invoice_user_id', '=', False)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
153,486,1,1,All Invoice Lines,"[('move_id.move_type', 'in', ('out_invoice', 'out_refund'))]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
154,511,1,1,Personal Invoice Send and Print (single mode),"[('move_id.move_type', 'in', ('out_invoice', 'out_refund')), '|', ('move_id.invoice_user_id', '=', user.id), ('move_id.invoice_user_id', '=', False)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
155,512,1,1,Personal Invoice Send and Print (batch mode),"[('move_ids.move_type', 'in', ('out_invoice', 'out_refund')), '|', ('move_ids.invoice_user_id', '=', user.id), ('move_ids.invoice_user_id', '=', False)]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
156,511,1,1,All Invoice Send and Print (single mode),"[('move_id.move_type', 'in', ('out_invoice', 'out_refund'))]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
157,512,1,1,All Invoice Send and Print (batch mode),"[('move_ids.move_type', 'in', ('out_invoice', 'out_refund'))]",t,t,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
158,599,1,1,Sales Advance Payment Invoice Rule,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
159,597,1,1,Sales Mass Cancel Orders: access only your own wizard,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
160,184,1,1,Manager can manage sale order plans,"[('res_model', '=', 'sale.order')]",t,f,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
161,185,1,1,Manager can manage sale order plan templates,"[('plan_id.res_model', '=', 'sale.order')]",t,f,t,t,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
162,602,1,1,Account fiscal categories multi-country,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:46:20.329835,2026-02-02 12:46:20.329835
163,604,1,1,Account Follow-up multi company rule,"['|',('company_id','=',False),('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:46:20.935518,2026-02-02 12:46:20.935518
164,446,1,1,SMS Template: account manager CUD on partner templates,"[('model_id.model', '=', 'res.partner')]",t,f,t,t,t,f,2026-02-02 12:46:20.935518,2026-02-02 12:46:20.935518
165,613,1,1,Quotation Template multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:46:22.701064,2026-02-02 12:46:22.701064
166,446,1,1,SMS Template: sale manager CUD on sale orders,"[('model_id.model', 'in', ('sale.order', 'res.partner'))]",t,f,t,t,t,f,2026-02-02 12:46:23.424139,2026-02-02 12:46:23.424139
167,616,1,1,Quotation document multi-company rule,"\n            ['|', ('company_id', '=', False), ('company_id', 'parent_of', company_ids)]\n        ",t,t,t,t,t,t,2026-02-02 12:46:24.385107,2026-02-02 12:46:24.385107
176,628,1,1,Own events,"[('partner_ids', 'in', user.partner_id.id)]",t,t,t,t,t,f,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
177,628,1,1,All Calendar Event for employees,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
178,626,1,1,Own attendees,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
179,628,1,1,Private events,"['|', ('privacy', '!=', 'private'), '&', ('privacy', '=', 'private'), '|', ('user_id', '=', user.id), ('partner_ids', 'in', user.partner_id.id)]",t,f,t,t,t,t,2026-02-02 12:47:09.008714,2026-02-02 12:47:09.008714
180,636,1,1,Personal Leads,"['|',('user_id','=',user.id),('user_id','=',False)]",t,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
181,636,1,1,CRM Lead Multi-Company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
182,636,1,1,All Leads,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
183,642,1,1,All Activities,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
184,642,1,1,Personal Activities,"['|',('user_id','=',user.id),('user_id','=',False)]",t,t,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
185,642,1,1,CRM Lead Multi-Company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
186,184,1,1,Manager can manage lead plans,"[('res_model', '=', 'crm.lead')]",t,f,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
187,185,1,1,Manager can manage lead plan templates,"[('plan_id.res_model', '=', 'crm.lead')]",t,f,t,t,t,f,2026-02-02 12:47:15.861119,2026-02-02 12:47:15.861119
188,446,1,1,SMS Template: sale manager CUD on opportunity / partner templates,"[('model_id.model', 'in', ('crm.lead', 'res.partner'))]",t,f,t,t,t,f,2026-02-02 12:47:19.506214,2026-02-02 12:47:19.506214
189,654,1,1,Account Asset multi-company,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:47:44.361646,2026-02-02 12:47:44.361646
190,655,1,1,Account Asset Group multi-company,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:47:44.361646,2026-02-02 12:47:44.361646
168,618,1,1,Order Spreadsheet multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983
169,618,1,1,Manager Order Spreadsheets,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983
193,665,1,1,All transaction,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:48:05.277104,2026-02-02 12:48:05.277104
194,682,1,1,stock_picking multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
195,681,1,1,Stock Operation Type multi-company,"[('company_id','in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
191,660,1,1,Account Loan multi-company,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:47:49.080978,2026-03-13 18:57:43.214012
192,661,1,1,Account Loan Line multi-company,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:47:49.080978,2026-03-13 18:57:43.214012
170,618,1,1,Order Spreadsheet Templates,"[('order_id','=',False)]",t,t,f,f,f,f,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983
172,618,1,1,All Orders Spreadsheets,"[('order_id','!=',False)]",t,t,t,t,t,f,2026-02-02 12:46:25.569102,2026-03-20 02:19:34.268983
196,673,1,1,Stock Operation Type multi-company,"[('company_id','in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
197,680,1,1,Stock Production Lot multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
198,686,1,1,Warehouse multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
199,674,1,1,Location multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
200,676,1,1,stock_move multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
201,677,1,1,stock_move_line multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
202,683,1,1,stock_quant multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
203,679,1,1,stock_warehouse.orderpoint multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
204,678,1,1,product_pulled_flow multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
205,675,1,1,stock_route multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
206,691,1,1,stock_package multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
207,687,1,1,stock_scrap_company multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
208,696,1,1,report_stock_quantity_flow multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
209,692,1,1,stock_storage_category multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:48:32.885425,2026-02-02 12:48:32.885425
210,724,1,1,Stock Average Cost Report multi-company,"[('company_id','in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:42.758523,2026-02-02 12:48:42.758523
211,723,1,1,Product Value multi-company,"[('company_id','in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:42.758523,2026-02-02 12:48:42.758523
212,727,1,1,Stock Report multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:48:47.074658,2026-02-02 12:48:47.074658
213,446,1,1,SMS Template: stock manager CUD on stock picking templates,"[('model_id.model', '=', 'stock.picking')]",t,f,t,t,t,f,2026-02-02 12:48:47.542853,2026-02-02 12:48:47.542853
214,682,1,1,Portal Follower Transfers,"['|', ('partner_id', '=', user.partner_id.id), ('sale_id.partner_id', '=', user.partner_id.id)]",t,t,t,t,t,f,2026-02-02 12:48:48.446796,2026-02-02 12:48:48.446796
215,731,1,1,Purchase Order multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:49:13.155761,2026-02-02 12:49:13.155761
216,732,1,1,Purchase Order Line multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:49:13.155761,2026-02-02 12:49:13.155761
217,731,1,1,Portal Purchase Orders,"[('partner_id', 'child_of', [user.commercial_partner_id.id])]",t,t,t,f,t,f,2026-02-02 12:49:13.155761,2026-02-02 12:49:13.155761
218,486,1,1,Purchase User Account Move Line,"[('move_id.move_type', 'in', ('in_invoice', 'in_refund', 'in_receipt'))]",t,t,t,t,t,f,2026-02-02 12:49:13.155761,2026-02-02 12:49:13.155761
219,466,1,1,Purchase User Account Move,"[('move_type', 'in', ('in_invoice', 'in_refund', 'in_receipt'))]",t,t,t,t,t,f,2026-02-02 12:49:13.155761,2026-02-02 12:49:13.155761
220,732,1,1,Portal Purchase Order Lines,"[('order_id.partner_id','child_of',[user.commercial_partner_id.id])]",t,t,t,t,t,f,2026-02-02 12:49:13.155761,2026-02-02 12:49:13.155761
221,734,1,1,Purchases & Bills Union multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:49:13.155761,2026-02-02 12:49:13.155761
222,733,1,1,Purchase Order Report multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:49:13.155761,2026-02-02 12:49:13.155761
223,742,1,1,Users are allowed to access their own maintenance requests,"['|', '|', ('owner_user_id', '=', user.id), ('message_partner_ids', 'in', [user.partner_id.id]), ('user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:49:47.29072,2026-02-02 12:49:47.29072
224,741,1,1,Users are allowed to access equipment they follow,"[('message_partner_ids', 'in', [user.partner_id.id])]",t,t,t,t,t,f,2026-02-02 12:49:47.29072,2026-02-02 12:49:47.29072
225,742,1,1,Administrator of maintenance requests,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:49:47.29072,2026-02-02 12:49:47.29072
226,741,1,1,Equipment administrator,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:49:47.29072,2026-02-02 12:49:47.29072
227,742,1,1,Maintenance Request Multi-company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:49:47.29072,2026-02-02 12:49:47.29072
228,741,1,1,Maintenance Equipment Multi-company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:49:47.29072,2026-02-02 12:49:47.29072
229,743,1,1,Maintenance Team Multi-company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:49:47.29072,2026-02-02 12:49:47.29072
230,739,1,1,Maintenance Equipment Category Multi-company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:49:47.29072,2026-02-02 12:49:47.29072
231,748,1,1,Employee multi company rule,"['|', '|', '|',\n            ('company_id', 'in', company_ids + [False]),\n            ('parent_id.user_id', '=', user.id),\n            ('id', '=', user.employee_id.parent_id.id),\n            ('user_id', '=', user.id)\n        ]",t,t,t,t,t,t,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
232,752,1,1,Department multi company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
233,751,1,1,Employee multi company rule,"['|', '|', '|',\n            ('company_id', 'in', company_ids + [False]),\n            ('parent_id.user_id', '=', user.id),\n            ('id', '=', user.employee_id.parent_id.id),\n            ('user_id', '=', user.id)\n        ]",t,t,t,t,t,t,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
234,745,1,1,Job multi company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
235,93,1,1,HR: Prevent non HR officers from accessing employee bank accounts,"[('partner_id.employee_ids', '=', False)]",t,t,t,t,t,f,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
236,93,1,1,HR: Allow HR officers from accessing employee bank accounts,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
237,747,1,1,HR Contract Type: Multi Company,"['|', ('country_id', '=', False), ('country_id', 'in', user.env.companies.country_id.ids)]",t,t,t,t,t,t,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
238,184,1,1,Manager can edit employee plan,"[('res_model', '=', 'hr.employee')]",t,f,t,t,t,f,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
239,185,1,1,Manager can edit employee plan template,"[('plan_id.res_model', '=', 'hr.employee')]",t,f,t,t,t,f,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
240,753,1,1,Departure Reason: multi company,"[('country_code', 'in', user.env.companies.mapped('country_code') + [False])]",t,t,t,t,t,t,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
241,746,1,1,HR Contract: Contract Manager,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
242,746,1,1,HR Contract: Multi Company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
243,744,1,1,HR Payroll Structure Type: Multi Company,"['|', ('country_id', '=', False), ('country_id', 'in', user.env.companies.mapped('country_id').ids)]",t,t,t,t,t,t,2026-02-02 12:50:21.558669,2026-02-02 12:50:21.558669
244,760,1,1,homeworking: own,"[\n                ('employee_id', '=', user.employee_id.id)\n            ]",t,t,t,t,t,f,2026-02-02 12:50:29.254334,2026-02-02 12:50:29.254334
245,760,1,1,homeworking: admin,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:50:29.254334,2026-02-02 12:50:29.254334
246,761,1,1,Resume: employee: read all,"[(1, '=', 1)]",t,t,f,f,f,f,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077
247,761,1,1,Resume: HR user: all,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077
248,761,1,1,Resume: employee: create/write/unlink own,"[('employee_id.user_id','=',user.id)]",t,f,t,t,t,f,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077
249,765,1,1,Employee skill: employee: read all,"[(1, '=', 1)]",t,t,f,f,f,f,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077
250,765,1,1,Employee skill: HR user: read all,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077
251,765,1,1,Employee skill: employee: create/write/unlink own,"[('employee_id.user_id','=',user.id)]",t,f,t,t,t,f,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077
252,772,1,1,Employee Skill Report: HR user,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077
253,772,1,1,Employee Skill Report: employee's manager,"[('has_department_manager_access', '=', True)]",t,t,t,t,t,f,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077
254,771,1,1,Employee Skill History Report: HR user,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:50:31.33077,2026-02-02 12:50:31.33077
