source_table,constraint,source_column,target_table,target_column
resource_calendar_leaves,resource_calendar_leaves_calendar_id_fkey,calendar_id,resource_calendar,id
resource_calendar_leaves,resource_calendar_leaves_company_id_fkey,company_id,res_company,id
resource_calendar_leaves,resource_calendar_leaves_create_uid_fkey,create_uid,res_users,id
resource_calendar_leaves,resource_calendar_leaves_holiday_id_fkey,holiday_id,hr_leave,id
resource_calendar_leaves,resource_calendar_leaves_resource_id_fkey,resource_id,resource_resource,id
resource_calendar_leaves,resource_calendar_leaves_work_entry_type_id_fkey,work_entry_type_id,hr_work_entry_type,id
resource_calendar_leaves,resource_calendar_leaves_write_uid_fkey,write_uid,res_users,id
resource_calendar,resource_calendar_write_uid_fkey,write_uid,res_users,id
resource_resource,resource_resource_calendar_id_fkey,calendar_id,resource_calendar,id
resource_resource,resource_resource_company_id_fkey,company_id,res_company,id
resource_resource,resource_resource_create_uid_fkey,create_uid,res_users,id
resource_resource,resource_resource_default_role_id_fkey,default_role_id,planning_role,id
resource_resource_planning_role_rel,resource_resource_planning_role_rel_planning_role_id_fkey,planning_role_id,planning_role,id
resource_resource_planning_role_rel,resource_resource_planning_role_rel_resource_resource_id_fkey,resource_resource_id,resource_resource,id
resource_resource,resource_resource_user_id_fkey,user_id,res_users,id
resource_resource,resource_resource_write_uid_fkey,write_uid,res_users,id
rule_group_rel,rule_group_rel_group_id_fkey,group_id,res_groups,id
rule_group_rel,rule_group_rel_rule_group_id_fkey,rule_group_id,ir_rule,id
sale_additional_detail,sale_additional_detail_create_uid_fkey,create_uid,res_users,id
sale_additional_detail,sale_additional_detail_product_id_fkey,product_id,product_product,id
sale_additional_detail,sale_additional_detail_sale_id_fkey,sale_id,sale_order,id
sale_additional_detail,sale_additional_detail_write_uid_fkey,write_uid,res_users,id
sale_advance_payment_inv,sale_advance_payment_inv_company_id_fkey,company_id,res_company,id
sale_advance_payment_inv,sale_advance_payment_inv_create_uid_fkey,create_uid,res_users,id
sale_advance_payment_inv,sale_advance_payment_inv_currency_id_fkey,currency_id,res_currency,id
sale_advance_payment_inv_sale_order_rel,sale_advance_payment_inv_sale__sale_advance_payment_inv_id_fkey,sale_advance_payment_inv_id,sale_advance_payment_inv,id
sale_advance_payment_inv_sale_order_rel,sale_advance_payment_inv_sale_order_rel_sale_order_id_fkey,sale_order_id,sale_order,id
sale_advance_payment_inv,sale_advance_payment_inv_write_uid_fkey,write_uid,res_users,id
sale_job_type,sale_job_type_create_uid_fkey,create_uid,res_users,id
sale_job_type,sale_job_type_write_uid_fkey,write_uid,res_users,id
sale_mass_cancel_orders,sale_mass_cancel_orders_create_uid_fkey,create_uid,res_users,id
sale_mass_cancel_orders,sale_mass_cancel_orders_write_uid_fkey,write_uid,res_users,id
sale_order,sale_order_auto_purchase_order_id_fkey,auto_purchase_order_id,purchase_order,id
sale_order,sale_order_brand_id_fkey,brand_id,bh_brand,id
sale_order,sale_order_campaign_id_fkey,campaign_id,utm_campaign,id
sale_order,sale_order_carrier_id_fkey,carrier_id,delivery_carrier,id
sale_order,sale_order_company_id_fkey,company_id,res_company,id
sale_order,sale_order_create_uid_fkey,create_uid,res_users,id
sale_order,sale_order_currency_id_fkey,currency_id,res_currency,id
sale_order_discount,sale_order_discount_create_uid_fkey,create_uid,res_users,id
sale_order_discount,sale_order_discount_sale_order_id_fkey,sale_order_id,sale_order,id
sale_order_discount,sale_order_discount_write_uid_fkey,write_uid,res_users,id
sale_order,sale_order_fiscal_position_id_fkey,fiscal_position_id,account_fiscal_position,id
sale_order,sale_order_incoterm_fkey,incoterm,account_incoterms,id
sale_order,sale_order_job_type_id_fkey,job_type_id,sale_job_type,id
sale_order,sale_order_journal_id_fkey,journal_id,account_journal,id
sale_order,sale_order_level1_approved_by_fkey,level1_approved_by,res_users,id
sale_order,sale_order_level1_user_id_fkey,level1_user_id,res_users,id
sale_order,sale_order_level2_approved_by_fkey,level2_approved_by,res_users,id
sale_order,sale_order_level2_user_id_fkey,level2_user_id,res_users,id
sale_order_line,sale_order_line_calendar_event_id_fkey,calendar_event_id,calendar_event,id
sale_order_line,sale_order_line_combo_item_id_fkey,combo_item_id,product_combo_item,id
sale_order_line,sale_order_line_company_id_fkey,company_id,res_company,id
sale_order_line,sale_order_line_create_uid_fkey,create_uid,res_users,id
sale_order_line,sale_order_line_currency_id_fkey,currency_id,res_currency,id
sale_order_line,sale_order_line_fsm_lot_id_fkey,fsm_lot_id,stock_lot,id
sale_order_line_invoice_rel,sale_order_line_invoice_rel_invoice_line_id_fkey,invoice_line_id,account_move_line,id
sale_order_line_invoice_rel,sale_order_line_invoice_rel_order_line_id_fkey,order_line_id,sale_order_line,id
sale_order_line,sale_order_line_linked_line_id_fkey,linked_line_id,sale_order_line,id
sale_order_line,sale_order_line_order_id_fkey,order_id,sale_order,id
sale_order_line,sale_order_line_order_partner_id_fkey,order_partner_id,res_partner,id
sale_order_line_product_document_rel,sale_order_line_product_document_rel_product_document_id_fkey,product_document_id,product_document,id
sale_order_line_product_document_rel,sale_order_line_product_document_rel_sale_order_line_id_fkey,sale_order_line_id,sale_order_line,id
sale_order_line,sale_order_line_product_id_fkey,product_id,product_product,id
sale_order_line,sale_order_line_product_uom_id_fkey,product_uom_id,uom_uom,id
sale_order_line,sale_order_line_project_id_fkey,project_id,project_project,id
sale_order_line,sale_order_line_recipient_id_fkey,recipient_id,res_partner,id
sale_order_line,sale_order_line_salesman_id_fkey,salesman_id,res_users,id
sale_order_line_stock_route_rel,sale_order_line_stock_route_rel_sale_order_line_id_fkey,sale_order_line_id,sale_order_line,id
sale_order_line_stock_route_rel,sale_order_line_stock_route_rel_stock_route_id_fkey,stock_route_id,stock_route,id
sale_order_line,sale_order_line_task_id_fkey,task_id,project_task,id
sale_order_line,sale_order_line_warehouse_id_fkey,warehouse_id,stock_warehouse,id
sale_order_line,sale_order_line_write_uid_fkey,write_uid,res_users,id
sale_order_mass_cancel_wizard_rel,sale_order_mass_cancel_wizard_r_sale_mass_cancel_orders_id_fkey,sale_mass_cancel_orders_id,sale_mass_cancel_orders,id
sale_order_mass_cancel_wizard_rel,sale_order_mass_cancel_wizard_rel_sale_order_id_fkey,sale_order_id,sale_order,id
sale_order,sale_order_medium_id_fkey,medium_id,utm_medium,id
sale_order,sale_order_opportunity_id_fkey,opportunity_id,crm_lead,id
sale_order,sale_order_parent_company_id_fkey,parent_company_id,bh_parent_company,id
sale_order,sale_order_partner_id_fkey,partner_id,res_partner,id
sale_order,sale_order_partner_invoice_id_fkey,partner_invoice_id,res_partner,id
sale_order,sale_order_partner_shipping_id_fkey,partner_shipping_id,res_partner,id
sale_order,sale_order_payment_term_id_fkey,payment_term_id,account_payment_term,id
sale_order,sale_order_pending_email_template_id_fkey,pending_email_template_id,mail_template,id
sale_order,sale_order_preferred_payment_method_line_id_fkey,preferred_payment_method_line_id,account_payment_method_line,id
sale_order,sale_order_pricelist_id_fkey,pricelist_id,product_pricelist,id
sale_order,sale_order_project_id_fkey,project_id,project_project,id
sale_order_reject_wizard,sale_order_reject_wizard_create_uid_fkey,create_uid,res_users,id
sale_order_reject_wizard,sale_order_reject_wizard_order_id_fkey,order_id,sale_order,id
sale_order_reject_wizard,sale_order_reject_wizard_write_uid_fkey,write_uid,res_users,id
sale_order,sale_order_sale_order_template_id_fkey,sale_order_template_id,sale_order_template,id
sale_order,sale_order_source_id_fkey,source_id,utm_source,id
sale_order_spreadsheet,sale_order_spreadsheet_company_id_fkey,company_id,res_company,id
sale_order_spreadsheet,sale_order_spreadsheet_create_uid_fkey,create_uid,res_users,id
sale_order_spreadsheet,sale_order_spreadsheet_order_id_fkey,order_id,sale_order,id
sale_order_spreadsheet,sale_order_spreadsheet_write_uid_fkey,write_uid,res_users,id
sale_order,sale_order_store_type_id_fkey,store_type_id,bh_store_type,id
sale_order_tag_rel,sale_order_tag_rel_order_id_fkey,order_id,sale_order,id
sale_order_tag_rel,sale_order_tag_rel_tag_id_fkey,tag_id,crm_tag,id
sale_order,sale_order_task_id_fkey,task_id,project_task,id
sale_order,sale_order_team_id_fkey,team_id,crm_team,id
sale_order_template,sale_order_template_company_id_fkey,company_id,res_company,id
sale_order_template,sale_order_template_create_uid_fkey,create_uid,res_users,id
sale_order_template_line,sale_order_template_line_company_id_fkey,company_id,res_company,id
sale_order_template_line,sale_order_template_line_create_uid_fkey,create_uid,res_users,id
sale_order_template_line,sale_order_template_line_product_id_fkey,product_id,product_product,id
sale_order_template_line,sale_order_template_line_product_uom_id_fkey,product_uom_id,uom_uom,id
sale_order_template_line,sale_order_template_line_sale_order_template_id_fkey,sale_order_template_id,sale_order_template,id
sale_order_template_line,sale_order_template_line_write_uid_fkey,write_uid,res_users,id
sale_order_template,sale_order_template_mail_template_id_fkey,mail_template_id,mail_template,id
sale_order_template,sale_order_template_spreadsheet_template_id_fkey,spreadsheet_template_id,sale_order_spreadsheet,id
sale_order_template,sale_order_template_write_uid_fkey,write_uid,res_users,id
sale_order_transaction_rel,sale_order_transaction_rel_sale_order_id_fkey,sale_order_id,sale_order,id
sale_order_transaction_rel,sale_order_transaction_rel_transaction_id_fkey,transaction_id,payment_transaction,id
sale_order,sale_order_user_id_fkey,user_id,res_users,id
sale_order,sale_order_warehouse_id_fkey,warehouse_id,stock_warehouse,id
sale_order,sale_order_website_id_fkey,website_id,website,id
sale_order,sale_order_write_uid_fkey,write_uid,res_users,id
sale_pdf_form_field,sale_pdf_form_field_create_uid_fkey,create_uid,res_users,id
sale_pdf_form_field,sale_pdf_form_field_write_uid_fkey,write_uid,res_users,id
save_spreadsheet_template,save_spreadsheet_template_create_uid_fkey,create_uid,res_users,id
save_spreadsheet_template,save_spreadsheet_template_write_uid_fkey,write_uid,res_users,id
scheduled_message_attachment_rel,scheduled_message_attachment_rel_attachment_id_fkey,attachment_id,ir_attachment,id
scheduled_message_attachment_rel,scheduled_message_attachment_rel_scheduled_message_id_fkey,scheduled_message_id,mail_scheduled_message,id
select_printers_wizard,select_printers_wizard_create_uid_fkey,create_uid,res_users,id
select_printers_wizard,select_printers_wizard_write_uid_fkey,write_uid,res_users,id
server_action_history_wizard,server_action_history_wizard_action_id_fkey,action_id,ir_act_server,id
server_action_history_wizard,server_action_history_wizard_create_uid_fkey,create_uid,res_users,id
server_action_history_wizard,server_action_history_wizard_revision_fkey,revision,ir_actions_server_history,id
server_action_history_wizard,server_action_history_wizard_write_uid_fkey,write_uid,res_users,id
sign_completed_document,sign_completed_document_create_uid_fkey,create_uid,res_users,id
sign_completed_document,sign_completed_document_document_id_fkey,document_id,sign_document,id
sign_completed_document,sign_completed_document_sign_request_id_fkey,sign_request_id,sign_request,id
sign_completed_document,sign_completed_document_write_uid_fkey,write_uid,res_users,id
sign_document,sign_document_attachment_id_fkey,attachment_id,ir_attachment,id
sign_document,sign_document_create_uid_fkey,create_uid,res_users,id
sign_document,sign_document_template_id_fkey,template_id,sign_template,id
sign_document,sign_document_write_uid_fkey,write_uid,res_users,id
sign_import_documents,sign_import_documents_create_uid_fkey,create_uid,res_users,id
sign_import_documents,sign_import_documents_selected_document_fkey,selected_document,documents_document,id
sign_import_documents,sign_import_documents_write_uid_fkey,write_uid,res_users,id
sign_item,sign_item_create_uid_fkey,create_uid,res_users,id
sign_item,sign_item_document_id_fkey,document_id,sign_document,id
sign_item_option,sign_item_option_create_uid_fkey,create_uid,res_users,id
sign_item_option_rel,sign_item_option_rel_sign_item_id_fkey,sign_item_id,sign_item,id
sign_item_option_rel,sign_item_option_rel_sign_item_option_id_fkey,sign_item_option_id,sign_item_option,id
sign_item_option,sign_item_option_write_uid_fkey,write_uid,res_users,id
sign_item_radio_set,sign_item_radio_set_create_uid_fkey,create_uid,res_users,id
sign_item,sign_item_radio_set_id_fkey,radio_set_id,sign_item_radio_set,id
sign_item_radio_set,sign_item_radio_set_write_uid_fkey,write_uid,res_users,id
sign_item,sign_item_responsible_id_fkey,responsible_id,sign_item_role,id
sign_item_role,sign_item_role_assign_to_fkey,assign_to,res_partner,id
sign_item_role,sign_item_role_create_uid_fkey,create_uid,res_users,id
sign_item_role,sign_item_role_write_uid_fkey,write_uid,res_users,id
sign_item_type,sign_item_type_create_uid_fkey,create_uid,res_users,id
sign_item,sign_item_type_id_fkey,type_id,sign_item_type,id
sign_item_type,sign_item_type_model_id_fkey,model_id,ir_model,id
sign_item_type,sign_item_type_write_uid_fkey,write_uid,res_users,id
sign_item,sign_item_write_uid_fkey,write_uid,res_users,id
sign_log,sign_log_create_uid_fkey,create_uid,res_users,id
sign_log,sign_log_partner_id_fkey,partner_id,res_partner,id
sign_log,sign_log_sign_request_id_fkey,sign_request_id,sign_request,id
sign_log,sign_log_sign_request_item_id_fkey,sign_request_item_id,sign_request_item,id
sign_log,sign_log_user_id_fkey,user_id,res_users,id
sign_log,sign_log_write_uid_fkey,write_uid,res_users,id
