id,product_id,company_id,location_id,lot_id,package_id,owner_id,user_id,create_uid,write_uid,inventory_date,quantity,reserved_quantity,inventory_quantity,inventory_diff_quantity,inventory_quantity_set,in_date,create_date,write_date,accounting_date,expiration_date,removal_date
130377,784,1,5,\N,\N,\N,\N,2,61,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 11:06:35.489617,\N,\N,\N
130296,2180,1,5,\N,\N,\N,\N,2,42,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130297,2186,1,5,\N,\N,\N,\N,2,42,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130298,2182,1,5,\N,\N,\N,\N,2,42,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130354,211,1,5,\N,\N,\N,\N,2,46,2026-12-31,71.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-30 08:40:07.557949,\N,\N,\N
130371,2369,1,5,\N,\N,\N,\N,2,46,2026-12-31,3.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-30 08:40:07.557949,\N,\N,\N
130355,212,1,5,\N,\N,\N,\N,2,42,2026-12-31,154.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130329,2321,1,5,\N,\N,\N,\N,2,38,2026-12-31,8.00,2.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
130375,2374,1,5,\N,\N,\N,\N,2,42,2026-12-31,9.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130474,900,1,5,\N,\N,\N,\N,2,42,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:41:47.502086,\N,\N,\N
130447,1825,1,5,\N,\N,\N,\N,2,2,2026-12-31,6.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:51:23.906542,\N,\N,\N
130448,1826,1,5,\N,\N,\N,\N,2,2,2026-12-31,10.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-01 09:06:27.068942,\N,\N,\N
130412,2357,1,5,\N,\N,\N,\N,2,2,2026-12-31,11.00,11.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-15 06:36:54.101804,\N,\N,\N
130462,1197,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-06 22:51:11.481935,\N,\N,\N
130430,1557,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-23 06:51:47.673867,\N,\N,\N
130466,856,1,5,\N,\N,\N,\N,2,42,2026-12-31,11.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
130436,1488,1,5,\N,\N,\N,\N,2,2,2026-12-31,7.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-27 18:06:12.16832,\N,\N,\N
130464,1199,1,5,\N,\N,\N,\N,2,2,2026-12-31,3.00,2.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-07 13:21:44.199122,\N,\N,\N
130459,1193,1,5,\N,\N,\N,\N,2,2,2026-12-31,5.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-10 08:06:40.113631,\N,\N,\N
130408,806,1,5,\N,\N,\N,\N,2,2,2026-12-31,13.00,2.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-28 11:06:41.512893,\N,\N,\N
130420,2368,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130443,1850,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-28 17:36:07.771814,\N,\N,\N
130442,1849,1,5,\N,\N,\N,\N,2,2,2026-12-31,10.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-30 05:21:13.944355,\N,\N,\N
130439,1492,1,5,\N,\N,\N,\N,2,2,2026-12-31,5.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-31 15:06:17.568649,\N,\N,\N
130425,1798,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130427,1800,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130415,2360,1,5,\N,\N,\N,\N,2,2,2026-12-31,5.00,5.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-13 23:21:57.343224,\N,\N,\N
130434,1486,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130435,1487,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130441,1848,1,5,\N,\N,\N,\N,2,2,2026-12-31,14.00,3.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-07-14 10:51:45.107453,\N,\N,\N
130440,2317,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130444,1887,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130445,2300,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130449,1827,1,5,\N,\N,\N,\N,2,2,2026-12-31,8.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130450,1828,1,5,\N,\N,\N,\N,2,2,2026-12-31,9.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130451,1829,1,5,\N,\N,\N,\N,2,2,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130452,1870,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130453,1871,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130454,2296,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130470,871,1,5,\N,\N,\N,\N,2,42,2026-12-31,7.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:41:47.502086,\N,\N,\N
130456,1855,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130457,2301,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130461,1196,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130471,872,1,5,\N,\N,\N,\N,2,2,2026-12-31,5.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130472,898,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130473,899,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130475,901,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130479,903,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130446,1824,1,5,\N,\N,\N,\N,2,61,2026-12-31,19.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 11:06:35.489617,\N,\N,\N
130419,2367,1,5,\N,\N,\N,\N,2,38,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
130467,857,1,5,\N,\N,\N,\N,2,42,2026-12-31,23.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130476,876,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130403,802,1,5,\N,\N,\N,\N,2,46,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:09,2026-06-26 06:35:08.98363,2026-06-30 08:40:07.557949,\N,\N,\N
130482,882,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130483,906,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130517,773,1,5,\N,\N,\N,\N,2,42,2026-12-31,4.00,0,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-30 08:40:06.67395,\N,\N,\N
130485,908,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130491,894,1,5,\N,\N,\N,\N,2,2,2026-12-31,7.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130492,895,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130503,792,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130504,793,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130505,794,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130487,866,1,5,\N,\N,\N,\N,2,42,2026-12-31,13.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:41:47.502086,\N,\N,\N
130510,798,1,5,\N,\N,\N,\N,2,2,2026-12-31,3.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130512,768,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130519,1694,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130520,1695,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130521,1696,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130522,1697,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130523,1698,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130524,1699,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130526,1701,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130527,1736,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130508,797,1,5,\N,\N,\N,\N,2,46,2026-12-31,5.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-30 08:40:07.557949,\N,\N,\N
130515,771,1,5,\N,\N,\N,\N,2,46,2026-12-31,5.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-30 08:40:07.557949,\N,\N,\N
130534,1733,1,5,\N,\N,\N,\N,2,2,2026-12-31,3.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130516,772,1,5,\N,\N,\N,\N,2,46,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-30 08:40:07.557949,\N,\N,\N
130536,1760,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130518,841,1,5,\N,\N,\N,\N,2,46,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-30 08:40:07.557949,\N,\N,\N
130539,1763,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130540,1747,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130541,1739,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130542,1741,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130543,1742,1,5,\N,\N,\N,\N,2,2,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130546,1375,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130494,897,1,5,\N,\N,\N,\N,2,46,2026-12-31,16.00,2.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-30 08:40:07.557949,\N,\N,\N
130551,1370,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130552,1371,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130554,1373,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130556,1397,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130486,909,1,5,\N,\N,\N,\N,2,61,2026-12-31,3.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:06:35.489617,\N,\N,\N
130493,896,1,5,\N,\N,\N,\N,2,42,2026-12-31,7.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130544,1743,1,5,\N,\N,\N,\N,2,61,2026-12-31,8.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:06:35.489617,\N,\N,\N
130545,1744,1,5,\N,\N,\N,\N,2,61,2026-12-31,3.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:06:35.489617,\N,\N,\N
130547,1366,1,5,\N,\N,\N,\N,2,38,2026-12-31,10.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
130550,1369,1,5,\N,\N,\N,\N,2,38,2026-12-31,8.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 11:30:50.487622,\N,\N,\N
130488,867,1,5,\N,\N,\N,\N,2,42,2026-12-31,9.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130506,795,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130495,759,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130502,766,1,5,\N,\N,\N,\N,2,42,2026-12-31,8.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130507,796,1,5,\N,\N,\N,\N,2,42,2026-12-31,3.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130511,767,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130514,770,1,5,\N,\N,\N,\N,2,42,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130489,868,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130480,904,1,5,\N,\N,\N,\N,2,42,2026-12-31,5.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130481,905,1,5,\N,\N,\N,\N,2,42,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-29 08:15:27.760212,\N,\N,\N
130616,2169,1,5,\N,\N,\N,\N,2,62,2026-12-31,1.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-27 05:28:51.220152,\N,\N,\N
130614,2167,1,5,\N,\N,\N,\N,2,62,2026-12-31,2.00,1.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-27 05:28:51.220152,\N,\N,\N
130562,1393,1,5,\N,\N,\N,\N,2,2,2026-12-31,7.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130565,1396,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130566,1421,1,5,\N,\N,\N,\N,2,2,2026-12-31,3.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130567,1422,1,5,\N,\N,\N,\N,2,2,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130569,1424,1,5,\N,\N,\N,\N,2,2,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130570,1425,1,5,\N,\N,\N,\N,2,2,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130571,1426,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130572,1427,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130573,1428,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130574,1386,1,5,\N,\N,\N,\N,2,2,2026-12-31,2.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130575,404,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130576,406,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130577,408,1,5,\N,\N,\N,\N,2,2,2026-12-31,1.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130578,1124,1,5,\N,\N,\N,\N,2,2,2026-12-31,3.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130579,1125,1,5,\N,\N,\N,\N,2,2,2026-12-31,12.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130583,1132,1,5,\N,\N,\N,\N,2,2,2026-12-31,7.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130584,1128,1,5,\N,\N,\N,\N,2,2,2026-12-31,12.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130589,1091,1,5,\N,\N,\N,\N,2,2,2026-12-31,4.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130590,1092,1,5,\N,\N,\N,\N,2,2,2026-12-31,3.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130591,1093,1,5,\N,\N,\N,\N,2,2,2026-12-31,3.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130592,1095,1,5,\N,\N,\N,\N,2,2,2026-12-31,7.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130593,1096,1,5,\N,\N,\N,\N,2,2,2026-12-31,8.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130594,1097,1,5,\N,\N,\N,\N,2,2,2026-12-31,7.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
130595,1098,1,5,\N,\N,\N,\N,2,2,2026-12-31,6.00,0.00,0.00,0.00,f,2026-06-26 06:37:10,2026-06-26 06:35:08.98363,2026-06-26 06:36:59.469977,\N,\N,\N
