id,company_id,product_id,stock_valuation_layer_id,stock_move_id,account_move_id,account_move_line_id,create_uid,write_uid,description,quantity,unit_cost,value,remaining_qty,remaining_value,create_date,write_date,price_diff_value,stock_landed_cost_id
153,1,1677,\N,257,684,\N,2,25,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (REINA) (Purple),7500.000000,1.00,7500.00,7248.000000,7248.00,2023-10-03 07:18:50.07805,2024-10-08 08:31:38.965351,\N,\N
1581,1,1003,\N,1688,5729,\N,220,220,WH/MO/00056/SWR - คัดแล้ว-ข้าวปทุม,-31162.560000,25.13,-783202.56,0.000000,\N,2023-11-18 09:05:27.694642,2023-11-18 09:05:27.694642,\N,\N
155,1,1683,\N,259,686,\N,2,220,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (THAI WHITE RICE) (Red),6223.000000,8.15,50717.45,0.000000,0.00,2023-10-03 07:18:50.07805,2023-11-15 06:25:21.766271,\N,\N
378,1,10962,\N,499,936,\N,212,220,WH/IN/00053 - วัตถุดิบ-ปลายข้าวหอมมะลิอีสาน66,29385.000000,15.00,440775.00,0.000000,0.00,2023-10-05 02:36:29.850235,2023-11-19 02:23:26.382071,\N,\N
392,1,958,\N,530,950,\N,40,220,WH/IN/00073 - วัตถุดิบ-ข้าวหอมมะลิอีสาน66,15732.000000,30.00,471960.00,0.000000,0.00,2023-10-05 03:41:27.522046,2023-11-14 06:34:41.169401,\N,\N
149,1,1664,\N,253,680,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (ORIENTAL JASMINE) (5x5 KGS),930.000000,6.40,5952.00,0.000000,0.00,2023-10-03 07:18:50.07805,2024-01-29 09:35:14.148773,\N,\N
411,1,958,\N,474,958,\N,212,220,WH/IN/00028 - วัตถุดิบ-ข้าวหอมมะลิอีสาน66,31974.000000,30.00,959220.00,0.000000,0.00,2023-10-05 06:26:16.905374,2023-11-14 06:34:41.169401,\N,\N
52846,1,14053,\N,84904,155808,\N,25,25,WH/MO/07262/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-21356.000000,32.96,-703876.17,0.000000,\N,2025-06-30 09:16:05.081995,2025-06-30 09:16:05.081995,\N,\N
148,1,1663,\N,252,679,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (ORIENTAL JASMINE) (25 KGS),668.000000,1.00,668.00,0.000000,0.00,2023-10-03 07:18:50.07805,2025-07-29 07:59:13.752249,\N,\N
321,1,9041,\N,424,854,\N,2,31,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% (LUCKY BOY) (5x5 KGS),103.000000,1.00,103.00,0.000000,0.00,2023-10-03 08:07:39.305114,2023-10-05 09:34:59.416355,\N,\N
7736,1,13159,\N,13006,27601,\N,212,220,WH/IN/01588 - วัตถุดิบ-ปลายข้าวหอมมะลิอีสาน67,62408.000000,19.00,1185752.00,0.000000,0.00,2024-02-12 04:52:09.104925,2024-03-22 03:12:46.712109,\N,\N
35197,1,14019,\N,55693,\N,\N,220,25,WH/MO/04835/SWR - ชั่วโมงการผลิต-Semi FG,-1.642000,200.00,-328.40,0.000000,\N,2024-11-13 06:25:00.120479,2025-10-04 17:57:33.255433,\N,\N
439,1,11489,\N,590,\N,\N,31,220,Quantity Updated - กระสอบพีพีใส 100% (LUCKY BOY) (ORANGE),37.000000,0.00,0.00,0.000000,0.00,2023-10-05 09:50:31.179661,2024-01-23 09:09:36.099087,\N,\N
369,1,11379,\N,\N,\N,\N,25,25,"Due to a change of product category (from All to All / Expenses / Material / กระสอบ), the costing method                                has changed for product template กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (YEYE MAJESTE (GIBATAL, 50 KGS): from standard to fifo.",-1012.000000,13.80,-13965.60,0.000000,\N,2023-10-04 09:41:07.476545,2023-10-04 09:41:07.476545,\N,\N
493,1,11367,\N,667,\N,\N,36,26,WH/IN/00140 - แก๊ส,3.000000,0.00,0.00,3.000000,1276.80,2023-10-09 02:50:11.529604,2023-10-11 05:02:21.623234,\N,\N
35196,1,11556,\N,55692,119183,\N,220,220,WH/MO/04835/SWR - วัตถุดิบ-ข้าวหอมมะลิอีสาน67,-29000.000000,35.00,-1015000.00,0.000000,\N,2024-11-13 06:25:00.120479,2024-11-13 06:25:00.120479,\N,\N
6966,1,12248,6746,\N,26205,60302,24,24,AP2024011066 (484/24179) - วัตถุดิบ-ปลายข้าวขาว66,0.000000,0.00,23808.00,0.000000,0.00,2024-02-03 08:10:52.936356,2024-02-03 08:10:52.936356,-23808,\N
540,1,7711,\N,\N,\N,\N,25,25,Costing method change for product category All / Expenses / Material: from standard to fifo.,-50.000000,0.00,0.00,0.000000,\N,2023-10-11 06:45:33.552076,2023-10-11 06:45:33.552076,\N,\N
762,1,948,\N,576,3089,\N,212,220,WH/IN/00092 - วัตถุดิบ-ข้าวพิษณุโลก,28785.000000,22.30,641905.50,0.000000,0.00,2023-10-26 12:20:51.879294,2023-11-15 02:58:20.375116,\N,\N
491,1,7967,\N,657,\N,\N,36,26,WH/IN/00130 - ตลับเมตร 3 M สแตนเลศ,1.000000,0.00,0.00,1.000000,278.50,2023-10-09 02:02:05.479767,2023-10-11 09:40:36.495222,\N,\N
18894,1,8702,\N,28691,\N,\N,36,36,WH/IN/02726 - น้ำมันดีเซล,1.000000,467.29,467.29,1.000000,467.29,2024-06-03 06:28:41.705761,2024-06-03 06:28:41.705761,\N,\N
1716,1,1011,\N,3109,5839,\N,220,220,WH/MO/00152/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน66,-5675.000000,0.03,-167.90,0.000000,\N,2023-11-19 03:26:42.988916,2023-11-19 03:26:42.988916,\N,\N
394,1,11457,\N,538,\N,\N,31,31,Quantity Updated - กระสอบพีพีขาว 100% (GOLDEN DOUBLE PHOENIX),550.000000,0.00,0.00,550.000000,0.00,2023-10-05 04:19:14.414161,2023-10-05 04:19:14.414161,\N,\N
393,1,567,\N,537,951,\N,31,31,Quantity Updated - กระสอบพีพีขาว 100% (GOLDEN DOUBLE PHOENIX),1269.000000,4.90,6218.10,1269.000000,6218.10,2023-10-05 04:19:14.414161,2023-10-05 04:19:14.414161,\N,\N
387,1,948,\N,518,945,\N,212,169,WH/IN/00063 - วัตถุดิบ-ข้าวพิษณุโลก,22470.000000,22.10,496587.00,0.000000,0.00,2023-10-05 03:12:06.129822,2023-11-03 09:55:13.251759,\N,\N
1515,1,11754,\N,1466,5608,\N,39,39,WH/IN/00560 - กระสอบพีพีสีเหลือง 100% (MILLION STARS),1600.000000,8.90,14240.00,0.000000,0.00,2023-11-16 09:26:37.63545,2024-01-25 09:23:42.807894,\N,\N
430,1,11481,\N,582,\N,\N,31,31,Quantity Updated - กระสอบพีพีใส 100% (LUCKY BOY ลายไทย-สีเขียว),424.000000,0.00,0.00,424.000000,0.00,2023-10-05 08:46:14.001232,2023-10-05 08:46:14.001232,\N,\N
379,1,931,\N,477,937,\N,212,220,WH/IN/00031 - วัตถุดิบ-ข้าว SWR001,28927.000000,22.70,656642.90,0.000000,0.00,2023-10-05 02:40:01.123967,2023-11-12 14:26:33.14003,\N,\N
45990,1,8969,\N,74045,140479,\N,39,39,WH/MO/06333/SWR - ถุงใน (HDPE),-600.000000,1.08,-648.00,0.000000,\N,2025-03-22 06:29:34.49109,2025-03-22 06:29:34.49109,\N,\N
431,1,9035,\N,581,975,\N,31,31,Quantity Updated - กระสอบพีพีใส 100% (LUCKY BOY ลายไทย-สีเขียว),-1182.000000,5.30,-6264.60,0.000000,\N,2023-10-05 08:46:14.001232,2023-10-05 08:46:14.001232,\N,\N
434,1,9040,\N,585,994,\N,31,31,Quantity Updated - กระสอบพีพีใส 100% (LUCKY BOY) (BLUE),-37.000000,1.00,-37.00,0.000000,\N,2023-10-05 09:34:59.416355,2023-10-05 09:34:59.416355,\N,\N
435,1,9041,\N,586,995,\N,31,31,Quantity Updated - กระสอบพีพีใส 100% (LUCKY BOY) (BLUE),-103.000000,1.00,-103.00,0.000000,\N,2023-10-05 09:34:59.416355,2023-10-05 09:34:59.416355,\N,\N
13038,1,11384,\N,20448,73741,\N,39,39,WH/MO/01962/SWR - RIBBON (NEW CROP),-1884.000000,0.90,-1695.60,0.000000,\N,2024-04-03 06:32:32.258294,2024-04-03 06:32:32.258294,\N,\N
28861,1,11619,\N,45765,\N,\N,36,36,WH/IN/03798 - ค่าเช่าเครื่องสแกนเนอร์,1.000000,150000.00,150000.00,1.000000,150000.00,2024-09-10 04:15:13.470261,2024-09-10 04:15:13.470261,\N,\N
1512,1,11755,\N,1463,5603,\N,39,39,WH/IN/00479 - กระสอบพีพีใส 100% (DIRI SHELA),1000.000000,6.90,6900.00,0.000000,0.00,2023-11-16 09:19:17.902245,2024-04-24 02:56:18.696234,\N,\N
1509,1,1289,\N,2758,5584,\N,220,25,WH/MO/00127/SWR-002 - By Product-ปลายข้าวหอมมะลิอีสาน66,117.000000,29.42,3441.97,0.000000,0.00,2023-11-16 07:59:54.269991,2024-01-22 06:55:24.384226,\N,\N
45991,1,13873,\N,74046,140480,\N,39,39,WH/MO/06333/SWR - RIBBON (NEW CROP),-600.000000,0.90,-540.00,0.000000,\N,2025-03-22 06:29:34.49109,2025-03-22 06:29:34.49109,\N,\N
451,1,8937,\N,602,1008,\N,31,31,Product Quantity Updated - ริบบิ้น (LA MAMA),-25.000000,0.60,-15.00,0.000000,\N,2023-10-06 03:28:46.933509,2023-10-06 03:28:46.933509,\N,\N
2232,1,8463,\N,4309,\N,\N,36,36,WH/IN/00706 - ซองน้ำตาล A4  ไม่ขยายข้าง,2.000000,228.97,457.94,2.000000,457.94,2023-11-27 03:47:14.303825,2023-11-27 03:47:14.303825,\N,\N
316,1,9035,\N,419,849,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% (LUCKY BOY ลายไทย) (5x5 KGS),1375.000000,5.30,7287.50,0.000000,0.00,2023-10-03 08:07:39.305114,2024-12-18 03:42:52.659847,\N,\N
377,1,945,\N,494,935,\N,212,40,WH/IN/00048 - วัตถุดิบ-ปลายข้าวปทุม,58730.000000,16.30,957299.00,0.000000,0.00,2023-10-05 02:35:19.36413,2023-10-06 04:23:23.079764,\N,\N
459,1,945,\N,607,1012,\N,40,40,WH/OUT/00002 - วัตถุดิบ-ปลายข้าวปทุม,-58730.000000,16.30,-957299.00,0.000000,\N,2023-10-06 04:23:23.079764,2023-10-06 04:23:23.079764,\N,\N
413,1,958,\N,524,960,\N,212,220,WH/IN/00069 - วัตถุดิบ-ข้าวหอมมะลิอีสาน66,29355.000000,27.50,807262.50,0.000000,0.00,2023-10-05 06:28:16.237243,2023-11-14 08:16:11.77721,\N,\N
166,1,1726,\N,269,697,\N,2,220,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (RUSHDAH),1080.000000,4.90,5292.00,0.000000,0.00,2023-10-03 07:24:17.273522,2024-01-23 04:01:29.453574,\N,\N
484,1,958,\N,615,1044,\N,212,220,WH/IN/00100 - วัตถุดิบ-ข้าวหอมมะลิอีสาน66,31984.000000,30.00,959520.00,0.000000,0.00,2023-10-07 02:10:28.878574,2023-11-14 08:16:11.77721,\N,\N
486,1,8903,\N,204,1054,\N,169,39,WH/IN/00007 - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (ELEPHANT GOD),9350.000000,8.75,81812.50,0.000000,0.00,2023-10-07 06:22:11.859389,2024-01-30 03:08:20.823457,\N,\N
167,1,1727,\N,270,698,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (FESTIVA ข้าวนึ่ง),211.000000,1.00,211.00,211.000000,211.00,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
168,1,532,\N,271,699,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (GOLDEN LION),4500.000000,10.90,49050.00,4500.000000,49050.00,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
169,1,539,\N,272,700,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (GOLDEN PADDY),18581.000000,7.40,137499.40,18581.000000,137499.40,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
460,1,945,\N,611,1013,\N,40,40,WH/OUT/00003 - วัตถุดิบ-ปลายข้าวปทุม,-31096.000000,16.30,-506864.80,0.000000,\N,2023-10-06 04:24:33.842677,2023-10-06 04:24:33.842677,\N,\N
495,1,958,\N,666,1070,\N,212,220,WH/IN/00139 - วัตถุดิบ-ข้าวหอมมะลิอีสาน66,28086.000000,27.50,772365.00,0.000000,0.00,2023-10-09 02:59:57.635748,2023-11-14 08:16:11.77721,\N,\N
373,1,11443,\N,515,\N,\N,31,39,Product Quantity Updated - กระสอบพีพีขาว 100% (LUCKY BIRD) (HOM MALI)- ONETAC,741.000000,0.00,0.00,0.000000,0.00,2023-10-05 01:58:14.034133,2024-01-30 04:16:43.254225,\N,\N
490,1,11432,\N,573,\N,\N,36,36,WH/IN/00089 - ดอกสว่าน,1.000000,0.00,0.00,1.000000,0.00,2023-10-09 01:56:49.446088,2023-10-09 01:56:49.446088,\N,\N
170,1,541,\N,273,701,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 2 หน้า (HONGSHI),6887.000000,10.20,70247.40,6887.000000,70247.40,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
16517,1,13333,\N,23665,79744,\N,25,25,WH/OUT/00656 - (TRES PANDAS) THAI JASMINE RICE LONG GRAIN(PATHUMTHANI VARIETY) POLISHED AND SORTED,-20815.650000,27.63,-575084.36,0.000000,\N,2024-05-04 10:17:24.711357,2024-05-04 10:17:24.711357,\N,\N
172,1,544,\N,275,703,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 2 หน้า (GOLDEN PADDY),600.000000,10.90,6540.00,600.000000,6540.00,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
7737,1,8615,\N,13010,\N,\N,36,36,WH/IN/01592 - น้ำยาถูพื้น,8.000000,120.00,960.00,8.000000,960.00,2024-02-12 04:55:23.521632,2024-02-12 04:55:23.521632,\N,\N
6967,1,12248,6940,\N,26206,60302,24,24,AP2024011066 (484/24179) - วัตถุดิบ-ปลายข้าวขาว66,0.000000,0.00,8740.50,0.000000,0.00,2024-02-03 08:10:52.936356,2024-02-03 08:10:52.936356,-8740.5,\N
175,1,566,\N,278,706,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (FIVE BLESSING),3608.000000,7.00,25256.00,88.000000,616.00,2023-10-03 07:24:17.273522,2024-01-15 01:25:10.714707,\N,\N
7738,1,11424,\N,13011,\N,\N,36,36,WH/IN/01592 - กระดาษทิชชู่,2.000000,650.00,1300.00,2.000000,1300.00,2024-02-12 04:55:23.521632,2024-02-12 04:55:23.521632,\N,\N
173,1,555,\N,276,704,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (AMZ TRADING),37.000000,4.50,166.50,0.000000,0.00,2023-10-03 07:24:17.273522,2024-02-09 04:15:56.323014,\N,\N
178,1,580,\N,281,709,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (MILAN),895.000000,5.50,4922.50,895.000000,4922.50,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
10022,1,13159,\N,16524,66011,\N,220,220,WH/MO/01513/SWR - วัตถุดิบ-ปลายข้าวหอมมะลิอีสาน67,-200216.040000,19.00,-3804104.76,0.000000,\N,2024-03-17 04:43:28.677603,2024-03-17 04:43:28.677603,\N,\N
26928,1,11386,\N,44028,\N,\N,170,170,WH/INT/00309 - สายพาน,-1.000000,250.00,-250.00,0.000000,\N,2024-08-27 04:53:05.273624,2024-08-27 04:53:05.273624,\N,\N
1511,1,8927,\N,2800,\N,\N,39,39,WH/IN/00568 - สติ๊กเกอร์ (Warning),7300.000000,0.26,1898.00,7300.000000,1898.00,2023-11-16 09:09:56.151394,2023-11-16 09:09:56.151394,\N,\N
183,1,597,\N,286,714,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (CLOVER หอมมะลิ),121.000000,7.00,847.00,0.000000,0.00,2023-10-03 07:24:17.273522,2024-02-29 06:34:25.996747,\N,\N
11295,1,11857,\N,18391,68225,\N,25,25,WH/OUT/00569 - (LELE) THAI JASMINE RICE LONG GRAIN 100% POLISHED AND SORTED,-500000.000000,35.30,-17652186.67,0.000000,\N,2024-03-22 10:07:09.807706,2024-03-22 10:07:09.807706,\N,\N
174,1,562,\N,277,705,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (AL-BAHADLI),60.000000,5.50,330.00,0.000000,0.00,2023-10-03 07:24:17.273522,2024-01-25 09:25:47.965754,\N,\N
191,1,627,\N,294,722,\N,2,25,Quantity Updated_27_09_2023 - กระสอบพีพีสี 50% (GOLDEN SWAN),364.000000,1.00,364.00,363.000000,363.00,2023-10-03 07:24:17.273522,2024-10-08 07:19:04.109028,\N,\N
179,1,582,\N,282,710,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (TALENT CHEF),2830.000000,4.80,13584.00,0.000000,0.00,2023-10-03 07:24:17.273522,2024-03-11 08:02:18.546599,\N,\N
200,1,673,\N,303,731,\N,2,25,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% (LA MADAME),75.000000,1.00,75.00,0.000000,0.00,2023-10-03 07:24:17.273522,2024-10-08 07:34:27.936497,\N,\N
4758,1,8969,\N,5906,14886,\N,220,220,WH/MO/00388/SWR - ถุงใน (HDPE),-1075.000000,1.06,-1139.50,0.000000,\N,2024-01-23 09:09:36.099087,2024-01-23 09:09:36.099087,\N,\N
203,1,687,\N,306,734,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% (VIOLA),490.000000,9.00,4410.00,0.000000,0.00,2023-10-03 07:24:17.273522,2024-03-11 08:40:16.172152,\N,\N
190,1,624,\N,293,721,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีสี 50% (GOLDEN DOUBLE PHOENIX),519.000000,1.00,519.00,519.000000,519.00,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
14677,1,12267,\N,22410,77149,\N,25,25,WH/MO/02129/SWR - กระสอบพีพีสีเหลือง 100% (SWEET JASMINE ROYALE),-875.000000,6.00,-5250.00,0.000000,\N,2024-04-24 07:46:53.898437,2024-04-24 07:46:53.898437,\N,\N
199,1,672,\N,302,730,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% (KAM LONG),535.000000,6.70,3584.50,0.000000,0.00,2023-10-03 07:24:17.273522,2025-01-27 07:17:06.96737,\N,\N
194,1,644,\N,297,725,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (GOLDEN SKY STAR),2322.000000,11.20,26006.40,2322.000000,26006.40,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
195,1,650,\N,298,726,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (ROYAL STARSRISE FOODS PRODUCTS),1363.000000,7.90,10767.70,1363.000000,10767.70,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
196,1,654,\N,299,727,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (ALADIN),3610.000000,1.00,3610.00,3610.000000,3610.00,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
197,1,656,\N,300,728,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (JIN SHUANG HUANG ข้าวหอม),9161.000000,1.00,9161.00,9161.000000,9161.00,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
198,1,659,\N,301,729,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% (ROYAL WHEEL),300.000000,1.00,300.00,300.000000,300.00,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
51100,1,14188,\N,82261,\N,\N,36,36,WH/IN/06831 - ท่อลม,20.000000,18.00,360.00,20.000000,360.00,2025-06-05 07:27:08.71516,2025-06-05 07:27:08.71516,\N,\N
51101,1,10566,\N,82262,\N,\N,36,36,WH/IN/06831 - ข้อต่อตรง 6 หนุ,3.000000,18.00,54.00,3.000000,54.00,2025-06-05 07:27:08.71516,2025-06-05 07:27:08.71516,\N,\N
176,1,569,\N,279,707,\N,2,25,Quantity Updated_27_09_2023 - กระสอบพีพีขาว 100% (HBC),950.000000,4.90,4655.00,0.000000,0.00,2023-10-03 07:24:17.273522,2024-01-05 08:40:24.475883,\N,\N
187,1,612,\N,290,718,\N,2,39,Quantity Updated_27_09_2023 - กระสอบพีพีขาว100% ลามิเนต 2 หน้า (HAPPY BUDDHA),53.000000,1.00,53.00,0.000000,0.00,2023-10-03 07:24:17.273522,2024-05-03 04:07:44.593083,\N,\N
204,1,690,\N,307,735,\N,2,2,Quantity Updated_27_09_2023 - กระสอบพีพีใส100% ลามิเนต 2 หน้า (REAL HARVEST),1200.000000,1.00,1200.00,1200.000000,1200.00,2023-10-03 07:24:17.273522,2023-10-03 07:24:17.273522,\N,\N
21423,1,8969,\N,33835,91226,\N,39,39,WH/MO/03126/SWR - ถุงใน (HDPE),-1150.000000,1.08,-1242.00,0.000000,\N,2024-06-28 04:48:59.310323,2024-06-28 08:14:24.128407,\N,\N
13040,1,8968,\N,20447,73743,\N,39,39,WH/MO/01962/SWR - ถุงใน (HDPE),-1899.000000,0.71,-1348.29,0.000000,\N,2024-04-03 06:32:32.258294,2024-04-03 06:32:32.258294,\N,\N
201,1,676,\N,304,732,\N,2,25,Quantity Updated_27_09_2023 - กระสอบพีพีใส 100% (PIA MARIE),532.000000,6.70,3564.40,435.000000,2914.50,2023-10-03 07:24:17.273522,2024-10-08 08:07:34.364286,\N,\N
1582,1,9004,\N,1689,5730,\N,220,25,WH/MO/00056/SWR - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (PRIME CHOICE),-4756.000000,1.00,-4756.00,0.000000,\N,2023-11-18 09:05:27.694642,2024-04-23 10:05:46.161981,\N,\N
