table,columns,reference_table,constraint,definition
ir_cron,ir_actions_server_id,ir_act_server,ir_cron_ir_actions_server_id_fkey,FOREIGN KEY (ir_actions_server_id) REFERENCES public.ir_act_server(id) ON DELETE RESTRICT
ir_cron,create_uid,res_users,ir_cron_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_cron,user_id,res_users,ir_cron_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE RESTRICT
ir_cron,write_uid,res_users,ir_cron_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_cron_progress,cron_id,ir_cron,ir_cron_progress_cron_id_fkey,FOREIGN KEY (cron_id) REFERENCES public.ir_cron(id) ON DELETE CASCADE
ir_cron_progress,create_uid,res_users,ir_cron_progress_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_cron_progress,write_uid,res_users,ir_cron_progress_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_cron_trigger,cron_id,ir_cron,ir_cron_trigger_cron_id_fkey,FOREIGN KEY (cron_id) REFERENCES public.ir_cron(id) ON DELETE CASCADE
ir_cron_trigger,create_uid,res_users,ir_cron_trigger_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_cron_trigger,write_uid,res_users,ir_cron_trigger_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_default,field_id,ir_model_fields,ir_default_field_id_fkey,FOREIGN KEY (field_id) REFERENCES public.ir_model_fields(id) ON DELETE CASCADE
ir_default,company_id,res_company,ir_default_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE CASCADE
ir_default,create_uid,res_users,ir_default_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_default,user_id,res_users,ir_default_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE CASCADE
ir_default,write_uid,res_users,ir_default_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_demo,create_uid,res_users,ir_demo_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_demo,write_uid,res_users,ir_demo_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_demo_failure,wizard_id,ir_demo_failure_wizard,ir_demo_failure_wizard_id_fkey,FOREIGN KEY (wizard_id) REFERENCES public.ir_demo_failure_wizard(id) ON DELETE SET NULL
ir_demo_failure,module_id,ir_module_module,ir_demo_failure_module_id_fkey,FOREIGN KEY (module_id) REFERENCES public.ir_module_module(id) ON DELETE CASCADE
ir_demo_failure,create_uid,res_users,ir_demo_failure_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_demo_failure,write_uid,res_users,ir_demo_failure_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_demo_failure_wizard,create_uid,res_users,ir_demo_failure_wizard_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_demo_failure_wizard,write_uid,res_users,ir_demo_failure_wizard_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_embedded_actions,parent_action_id,ir_act_window,ir_embedded_actions_parent_action_id_fkey,FOREIGN KEY (parent_action_id) REFERENCES public.ir_act_window(id) ON DELETE CASCADE
ir_embedded_actions,create_uid,res_users,ir_embedded_actions_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_embedded_actions,user_id,res_users,ir_embedded_actions_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE CASCADE
ir_embedded_actions,write_uid,res_users,ir_embedded_actions_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_embedded_actions_res_groups_rel,ir_embedded_actions_id,ir_embedded_actions,ir_embedded_actions_res_groups_rel_ir_embedded_actions_id_fkey,FOREIGN KEY (ir_embedded_actions_id) REFERENCES public.ir_embedded_actions(id) ON DELETE CASCADE
ir_embedded_actions_res_groups_rel,res_groups_id,res_groups,ir_embedded_actions_res_groups_rel_res_groups_id_fkey,FOREIGN KEY (res_groups_id) REFERENCES public.res_groups(id) ON DELETE CASCADE
ir_exports,create_uid,res_users,ir_exports_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_exports,write_uid,res_users,ir_exports_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_exports_line,export_id,ir_exports,ir_exports_line_export_id_fkey,FOREIGN KEY (export_id) REFERENCES public.ir_exports(id) ON DELETE CASCADE
ir_exports_line,create_uid,res_users,ir_exports_line_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_exports_line,write_uid,res_users,ir_exports_line_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_filters,embedded_action_id,ir_embedded_actions,ir_filters_embedded_action_id_fkey,FOREIGN KEY (embedded_action_id) REFERENCES public.ir_embedded_actions(id) ON DELETE CASCADE
ir_filters,create_uid,res_users,ir_filters_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_filters,write_uid,res_users,ir_filters_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_filters_res_users_rel,ir_filters_id,ir_filters,ir_filters_res_users_rel_ir_filters_id_fkey,FOREIGN KEY (ir_filters_id) REFERENCES public.ir_filters(id) ON DELETE CASCADE
ir_filters_res_users_rel,res_users_id,res_users,ir_filters_res_users_rel_res_users_id_fkey,FOREIGN KEY (res_users_id) REFERENCES public.res_users(id) ON DELETE CASCADE
ir_mail_server,create_uid,res_users,ir_mail_server_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_mail_server,owner_user_id,res_users,ir_mail_server_owner_user_id_fkey,FOREIGN KEY (owner_user_id) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_mail_server,write_uid,res_users,ir_mail_server_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model,website_form_default_field_id,ir_model_fields,ir_model_website_form_default_field_id_fkey,FOREIGN KEY (website_form_default_field_id) REFERENCES public.ir_model_fields(id) ON DELETE SET NULL
ir_model,create_uid,res_users,ir_model_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model,write_uid,res_users,ir_model_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_access,model_id,ir_model,ir_model_access_model_id_fkey,FOREIGN KEY (model_id) REFERENCES public.ir_model(id) ON DELETE CASCADE
ir_model_access,group_id,res_groups,ir_model_access_group_id_fkey,FOREIGN KEY (group_id) REFERENCES public.res_groups(id) ON DELETE RESTRICT
ir_model_access,create_uid,res_users,ir_model_access_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_access,write_uid,res_users,ir_model_access_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_constraint,model,ir_model,ir_model_constraint_model_fkey,FOREIGN KEY (model) REFERENCES public.ir_model(id) ON DELETE CASCADE
ir_model_constraint,module,ir_module_module,ir_model_constraint_module_fkey,FOREIGN KEY (module) REFERENCES public.ir_module_module(id) ON DELETE CASCADE
ir_model_constraint,create_uid,res_users,ir_model_constraint_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_constraint,write_uid,res_users,ir_model_constraint_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_data,create_uid,res_users,ir_model_data_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_data,write_uid,res_users,ir_model_data_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_fields,model_id,ir_model,ir_model_fields_model_id_fkey,FOREIGN KEY (model_id) REFERENCES public.ir_model(id) ON DELETE CASCADE
ir_model_fields,related_field_id,ir_model_fields,ir_model_fields_related_field_id_fkey,FOREIGN KEY (related_field_id) REFERENCES public.ir_model_fields(id) ON DELETE CASCADE
ir_model_fields,relation_field_id,ir_model_fields,ir_model_fields_relation_field_id_fkey,FOREIGN KEY (relation_field_id) REFERENCES public.ir_model_fields(id) ON DELETE CASCADE
ir_model_fields,create_uid,res_users,ir_model_fields_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_fields,write_uid,res_users,ir_model_fields_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_fields_group_rel,field_id,ir_model_fields,ir_model_fields_group_rel_field_id_fkey,FOREIGN KEY (field_id) REFERENCES public.ir_model_fields(id) ON DELETE CASCADE
ir_model_fields_group_rel,group_id,res_groups,ir_model_fields_group_rel_group_id_fkey,FOREIGN KEY (group_id) REFERENCES public.res_groups(id) ON DELETE CASCADE
ir_model_fields_selection,field_id,ir_model_fields,ir_model_fields_selection_field_id_fkey,FOREIGN KEY (field_id) REFERENCES public.ir_model_fields(id) ON DELETE CASCADE
ir_model_fields_selection,create_uid,res_users,ir_model_fields_selection_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_fields_selection,write_uid,res_users,ir_model_fields_selection_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_fields_studio_export_model_rel,ir_model_fields_id,ir_model_fields,ir_model_fields_studio_export_model_rel_ir_model_fields_id_fkey,FOREIGN KEY (ir_model_fields_id) REFERENCES public.ir_model_fields(id) ON DELETE CASCADE
ir_model_fields_studio_export_model_rel,studio_export_model_id,studio_export_model,ir_model_fields_studio_export_model_studio_export_model_id_fkey,FOREIGN KEY (studio_export_model_id) REFERENCES public.studio_export_model(id) ON DELETE CASCADE
ir_model_inherit,model_id,ir_model,ir_model_inherit_model_id_fkey,FOREIGN KEY (model_id) REFERENCES public.ir_model(id) ON DELETE CASCADE
ir_model_inherit,parent_id,ir_model,ir_model_inherit_parent_id_fkey,FOREIGN KEY (parent_id) REFERENCES public.ir_model(id) ON DELETE CASCADE
ir_model_inherit,parent_field_id,ir_model_fields,ir_model_inherit_parent_field_id_fkey,FOREIGN KEY (parent_field_id) REFERENCES public.ir_model_fields(id) ON DELETE CASCADE
ir_model_relation,model,ir_model,ir_model_relation_model_fkey,FOREIGN KEY (model) REFERENCES public.ir_model(id) ON DELETE CASCADE
ir_model_relation,module,ir_module_module,ir_model_relation_module_fkey,FOREIGN KEY (module) REFERENCES public.ir_module_module(id) ON DELETE CASCADE
ir_model_relation,create_uid,res_users,ir_model_relation_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_relation,write_uid,res_users,ir_model_relation_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_model_spreadsheet_dashboard_rel,ir_model_id,ir_model,ir_model_spreadsheet_dashboard_rel_ir_model_id_fkey,FOREIGN KEY (ir_model_id) REFERENCES public.ir_model(id) ON DELETE CASCADE
ir_model_spreadsheet_dashboard_rel,spreadsheet_dashboard_id,spreadsheet_dashboard,ir_model_spreadsheet_dashboard_re_spreadsheet_dashboard_id_fkey,FOREIGN KEY (spreadsheet_dashboard_id) REFERENCES public.spreadsheet_dashboard(id) ON DELETE CASCADE
ir_module_category,parent_id,ir_module_category,ir_module_category_parent_id_fkey,FOREIGN KEY (parent_id) REFERENCES public.ir_module_category(id) ON DELETE SET NULL
ir_module_category,create_uid,res_users,ir_module_category_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_module_category,write_uid,res_users,ir_module_category_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_module_module,category_id,ir_module_category,ir_module_module_category_id_fkey,FOREIGN KEY (category_id) REFERENCES public.ir_module_category(id) ON DELETE SET NULL
ir_module_module,create_uid,res_users,ir_module_module_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_module_module,write_uid,res_users,ir_module_module_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_module_module_dependency,module_id,ir_module_module,ir_module_module_dependency_module_id_fkey,FOREIGN KEY (module_id) REFERENCES public.ir_module_module(id) ON DELETE CASCADE
ir_module_module_exclusion,module_id,ir_module_module,ir_module_module_exclusion_module_id_fkey,FOREIGN KEY (module_id) REFERENCES public.ir_module_module(id) ON DELETE CASCADE
ir_module_module_exclusion,create_uid,res_users,ir_module_module_exclusion_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_module_module_exclusion,write_uid,res_users,ir_module_module_exclusion_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_rule,model_id,ir_model,ir_rule_model_id_fkey,FOREIGN KEY (model_id) REFERENCES public.ir_model(id) ON DELETE CASCADE
ir_rule,create_uid,res_users,ir_rule_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_rule,write_uid,res_users,ir_rule_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_sequence,company_id,res_company,ir_sequence_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE SET NULL
ir_sequence,create_uid,res_users,ir_sequence_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_sequence,write_uid,res_users,ir_sequence_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_sequence_date_range,sequence_id,ir_sequence,ir_sequence_date_range_sequence_id_fkey,FOREIGN KEY (sequence_id) REFERENCES public.ir_sequence(id) ON DELETE CASCADE
ir_sequence_date_range,create_uid,res_users,ir_sequence_date_range_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_sequence_date_range,write_uid,res_users,ir_sequence_date_range_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_ui_menu,parent_id,ir_ui_menu,ir_ui_menu_parent_id_fkey,FOREIGN KEY (parent_id) REFERENCES public.ir_ui_menu(id) ON DELETE RESTRICT
ir_ui_menu,create_uid,res_users,ir_ui_menu_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_ui_menu,write_uid,res_users,ir_ui_menu_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_ui_menu_group_rel,menu_id,ir_ui_menu,ir_ui_menu_group_rel_menu_id_fkey,FOREIGN KEY (menu_id) REFERENCES public.ir_ui_menu(id) ON DELETE CASCADE
ir_ui_menu_group_rel,gid,res_groups,ir_ui_menu_group_rel_gid_fkey,FOREIGN KEY (gid) REFERENCES public.res_groups(id) ON DELETE CASCADE
ir_ui_view,inherit_id,ir_ui_view,ir_ui_view_inherit_id_fkey,FOREIGN KEY (inherit_id) REFERENCES public.ir_ui_view(id) ON DELETE RESTRICT
ir_ui_view,create_uid,res_users,ir_ui_view_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_ui_view,write_uid,res_users,ir_ui_view_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_ui_view,theme_template_id,theme_ir_ui_view,ir_ui_view_theme_template_id_fkey,FOREIGN KEY (theme_template_id) REFERENCES public.theme_ir_ui_view(id) ON DELETE SET NULL
ir_ui_view,website_id,website,ir_ui_view_website_id_fkey,FOREIGN KEY (website_id) REFERENCES public.website(id) ON DELETE CASCADE
ir_ui_view_custom,ref_id,ir_ui_view,ir_ui_view_custom_ref_id_fkey,FOREIGN KEY (ref_id) REFERENCES public.ir_ui_view(id) ON DELETE CASCADE
ir_ui_view_custom,create_uid,res_users,ir_ui_view_custom_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_ui_view_custom,user_id,res_users,ir_ui_view_custom_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE CASCADE
ir_ui_view_custom,write_uid,res_users,ir_ui_view_custom_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
ir_ui_view_group_rel,view_id,ir_ui_view,ir_ui_view_group_rel_view_id_fkey,FOREIGN KEY (view_id) REFERENCES public.ir_ui_view(id) ON DELETE CASCADE
ir_ui_view_group_rel,group_id,res_groups,ir_ui_view_group_rel_group_id_fkey,FOREIGN KEY (group_id) REFERENCES public.res_groups(id) ON DELETE CASCADE
jasper_report,action_id,ir_act_server,jasper_report_action_id_fkey,FOREIGN KEY (action_id) REFERENCES public.ir_act_server(id) ON DELETE SET NULL
jasper_report,model_id,ir_model,jasper_report_model_id_fkey,FOREIGN KEY (model_id) REFERENCES public.ir_model(id) ON DELETE SET NULL
jasper_report,create_uid,res_users,jasper_report_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
jasper_report,write_uid,res_users,jasper_report_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
jasper_report_mail_template_rel,jasper_report_id,jasper_report,jasper_report_mail_template_rel_jasper_report_id_fkey,FOREIGN KEY (jasper_report_id) REFERENCES public.jasper_report(id) ON DELETE CASCADE
