evidence,module,path,class,model,table,field,field_type,inherited_model,expected_db_column,mapping_status
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_online.py,AccountOnlineLink,account.online.link,account_online_link,client_id,Char,mail.thread|mail.activity.mixin,client_id,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_online.py,AccountOnlineLink,account.online.link,account_online_link,refresh_token,Char,mail.thread|mail.activity.mixin,refresh_token,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_online.py,AccountOnlineLink,account.online.link,account_online_link,access_token,Char,mail.thread|mail.activity.mixin,access_token,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_online.py,AccountOnlineLink,account.online.link,account_online_link,expiring_synchronization_date,Date,mail.thread|mail.activity.mixin,expiring_synchronization_date,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_online.py,AccountOnlineLink,account.online.link,account_online_link,journal_ids,One2many,mail.thread|mail.activity.mixin,journal_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_online.py,AccountOnlineLink,account.online.link,account_online_link,provider_type,Char,mail.thread|mail.activity.mixin,provider_type,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_online.py,AccountOnlineLink,account.online.link,account_online_link,renewal_contact_email,Char,mail.thread|mail.activity.mixin,renewal_contact_email,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/partner.py,ResPartner,res.partner,res_partner,online_partner_information,Char,res.partner,online_partner_information,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_journal.py,AccountJournal,account.journal,account_journal,next_link_synchronization,Datetime,account.journal,next_link_synchronization,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_journal.py,AccountJournal,account.journal,account_journal,expiring_synchronization_date,Date,account.journal,expiring_synchronization_date,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_journal.py,AccountJournal,account.journal,account_journal,expiring_synchronization_due_day,Integer,account.journal,expiring_synchronization_due_day,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_journal.py,AccountJournal,account.journal,account_journal,account_online_account_id,Many2one,account.journal,account_online_account_id,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_journal.py,AccountJournal,account.journal,account_journal,account_online_link_id,Many2one,account.journal,account_online_link_id,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_journal.py,AccountJournal,account.journal,account_journal,account_online_link_state,Selection,account.journal,account_online_link_state,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_journal.py,AccountJournal,account.journal,account_journal,renewal_contact_email,Char,account.journal,renewal_contact_email,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_journal.py,AccountJournal,account.journal,account_journal,online_sync_fetching_status,Selection,account.journal,online_sync_fetching_status,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_bank_statement.py,AccountBankStatementLine,account.bank.statement.line,account_bank_statement_line,online_transaction_identifier,Char,account.bank.statement.line,online_transaction_identifier,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_bank_statement.py,AccountBankStatementLine,account.bank.statement.line,account_bank_statement_line,online_partner_information,Char,account.bank.statement.line,online_partner_information,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_bank_statement.py,AccountBankStatementLine,account.bank.statement.line,account_bank_statement_line,online_account_id,Many2one,account.bank.statement.line,online_account_id,MATCHED_COLUMN
01 ACCOUNT.zip,account_online_synchronization,01 ACCOUNT/account_online_synchronization/models/account_bank_statement.py,AccountBankStatementLine,account.bank.statement.line,account_bank_statement_line,online_link_id,Many2one,account.bank.statement.line,online_link_id,MATCHED_COLUMN
01 ACCOUNT.zip,account_update_tax_tags,01 ACCOUNT/account_update_tax_tags/wizard/account_update_tax_tags_wizard.py,AccountUpdateTaxTagsWizard,account.update.tax.tags.wizard,account_update_tax_tags_wizard,company_id,Many2one,,company_id,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_update_tax_tags,01 ACCOUNT/account_update_tax_tags/wizard/account_update_tax_tags_wizard.py,AccountUpdateTaxTagsWizard,account.update.tax.tags.wizard,account_update_tax_tags_wizard,date_from,Date,,date_from,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_update_tax_tags,01 ACCOUNT/account_update_tax_tags/wizard/account_update_tax_tags_wizard.py,AccountUpdateTaxTagsWizard,account.update.tax.tags.wizard,account_update_tax_tags_wizard,display_lock_date_warning,Boolean,,display_lock_date_warning,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,partner_id,Many2one,,partner_id,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,street,Char,,street,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,street2,Char,,street2,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,zip,Char,,zip,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,city,Char,,city,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,state_id,Many2one,,state_id,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,country_id,Many2one,,country_id,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,validated_street,Char,,validated_street,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,validated_street2,Char,,validated_street2,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,validated_zip,Char,,validated_zip,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,validated_city,Char,,validated_city,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,validated_state_id,Many2one,,validated_state_id,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,validated_country_id,Many2one,,validated_country_id,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,validated_latitude,Float,,validated_latitude,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,validated_longitude,Float,,validated_longitude,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_validate_address.py,AvataxValidateAddress,avatax.validate.address,avatax_validate_address,is_already_valid,Boolean,,is_already_valid,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/wizard/avatax_connection_test_result.py,AvataxConnectionTestResult,avatax.connection.test.result,avatax_connection_test_result,server_response,Html,,server_response,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/account_move.py,AccountMove,account.move,account_move,avatax_tax_date,Date,account.avatax.unique.code|account.move,avatax_tax_date,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/account_avatax_unique_code.py,AccountAvataxUniqueCode,account.avatax.unique.code,account_avatax_unique_code,avatax_unique_code,Char,,avatax_unique_code,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/avatax_exemption.py,AvataxExemption,avatax.exemption,avatax_exemption,name,Char,,name,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/avatax_exemption.py,AvataxExemption,avatax.exemption,avatax_exemption,code,Char,,code,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/avatax_exemption.py,AvataxExemption,avatax.exemption,avatax_exemption,description,Char,,description,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/avatax_exemption.py,AvataxExemption,avatax.exemption,avatax_exemption,valid_country_ids,Many2many,,valid_country_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/avatax_exemption.py,AvataxExemption,avatax.exemption,avatax_exemption,company_id,Many2one,,company_id,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResCompany,res.company,res_company,avalara_api_id,Char,res.company,avalara_api_id,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResCompany,res.company,res_company,avalara_api_key,Char,res.company,avalara_api_key,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResCompany,res.company,res_company,avalara_environment,Selection,res.company,avalara_environment,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResCompany,res.company,res_company,avalara_commit,Boolean,res.company,avalara_commit,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResCompany,res.company,res_company,avalara_address_validation,Boolean,res.company,avalara_address_validation,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResCompany,res.company,res_company,avalara_use_upc,Boolean,res.company,avalara_use_upc,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResCompany,res.company,res_company,setting_account_avatax,Boolean,res.company,setting_account_avatax,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResConfigSettings,res.config.settings,res_config_settings,avalara_api_id,Char,res.config.settings,avalara_api_id,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResConfigSettings,res.config.settings,res_config_settings,avalara_api_key,Char,res.config.settings,avalara_api_key,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResConfigSettings,res.config.settings,res_config_settings,avalara_partner_code,Char,res.config.settings,avalara_partner_code,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResConfigSettings,res.config.settings,res_config_settings,avalara_environment,Selection,res.config.settings,avalara_environment,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResConfigSettings,res.config.settings,res_config_settings,avalara_commit,Boolean,res.config.settings,avalara_commit,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResConfigSettings,res.config.settings,res_config_settings,avalara_address_validation,Boolean,res.config.settings,avalara_address_validation,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResConfigSettings,res.config.settings,res_config_settings,avalara_use_upc,Boolean,res.config.settings,avalara_use_upc,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/res_company.py,ResConfigSettings,res.config.settings,res_config_settings,setting_account_avatax,Boolean,res.config.settings,setting_account_avatax,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/account_external_tax_mixin.py,AccountExternalTaxMixin,account.external.tax.mixin,account_external_tax_mixin,is_avatax,Boolean,account.external.tax.mixin,is_avatax,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/product.py,ProductAvataxCategory,product.avatax.category,product_avatax_category,code,Char,,code,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/product.py,ProductAvataxCategory,product.avatax.category,product_avatax_category,description,Char,,description,TABLE_NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/product.py,ProductCategory,product.category,product_category,avatax_category_id,Many2one,product.category,avatax_category_id,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/product.py,ProductTemplate,product.template,product_template,avatax_category_id,Many2one,product.template,avatax_category_id,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/product.py,ProductProduct,product.product,product_product,avatax_category_id,Many2one,product.product,avatax_category_id,NOT_FOUND_IN_DUMP
01 ACCOUNT.zip,account_avatax,01 ACCOUNT/account_avatax/models/account_fiscal_position.py,AccountFiscalPosition,account.fiscal.position,account_fiscal_position,is_avatax,Boolean,account.fiscal.position,is_avatax,NOT_FOUND_IN_DUMP
